clics_db_id,start_date,end_date,dependent_id
1793,2024-01-01,NULL,69480
1794,2024-01-01,NULL,69481
1795,2024-01-01,NULL,69482
1796,2024-01-01,NULL,69483
1797,2024-01-01,NULL,69484
1798,2024-01-01,NULL,69485
1799,2024-01-01,NULL,69486
1800,2024-01-01,NULL,69487
1801,2024-01-01,NULL,69488
1802,2024-01-01,NULL,69489
1803,2024-01-01,NULL,69490
1804,2024-01-01,NULL,69491
1805,2024-01-01,NULL,69492
1806,2024-01-01,NULL,69493
1807,2024-01-01,NULL,69494
1808,2023-01-01,NULL,69495
1809,2023-01-01,NULL,69496
1810,2023-01-01,NULL,69497
1811,2024-01-01,NULL,69498
1812,2024-01-01,NULL,69499
1813,2024-01-01,NULL,69500
1814,2024-01-01,NULL,69501
1815,2024-01-01,NULL,69502
1816,2024-01-01,NULL,69503
1817,2024-01-01,NULL,69504
1818,2024-01-01,NULL,69505
1819,2024-01-01,NULL,69506
1820,2024-01-01,NULL,69507
1821,2024-01-01,NULL,69508
1822,2024-01-01,NULL,69509
1823,2024-01-01,NULL,69510
1824,2024-01-01,NULL,69511
1825,2024-01-01,NULL,69512
1826,2024-01-01,NULL,69513
1827,2024-01-01,NULL,69514
1828,2024-01-01,NULL,69515
1829,2024-01-01,NULL,69516
1830,2024-01-01,NULL,69517
1831,2024-01-01,NULL,69518
1832,2024-01-01,NULL,69519
1833,2024-01-01,NULL,69520
1834,2024-01-01,NULL,69521
1835,2024-01-01,NULL,69522
1836,2024-01-01,NULL,69523
1837,2024-01-01,NULL,69524
1838,2024-01-01,NULL,69525
1839,2023-01-01,NULL,69526
1840,2023-01-01,NULL,69527
1841,2024-01-01,NULL,69528
1842,2024-01-01,NULL,69529
1843,2024-01-01,NULL,69530
1844,2024-01-01,NULL,69531
1845,2024-01-01,NULL,69532
1846,2024-01-01,NULL,69533
1847,2024-01-01,NULL,69534
1848,2024-01-01,NULL,69535
1849,2024-01-01,NULL,69536
1850,2024-01-01,NULL,69537
1851,2024-01-01,NULL,69538
1852,2024-01-01,NULL,69539
1853,2024-01-01,NULL,69540
1854,2023-01-01,NULL,69541
1855,2023-01-01,NULL,69542
1856,2024-01-01,NULL,69543
1857,2024-01-01,NULL,69544
1858,2024-01-01,NULL,69545
1859,2024-01-01,NULL,69546
1860,2024-01-01,NULL,69547
1861,2024-01-01,NULL,69548
1862,2024-01-01,NULL,69549
1863,2024-01-01,NULL,69550
1864,2024-01-01,NULL,69551
1865,2024-01-01,NULL,69552
1866,2024-01-01,NULL,69553
1867,2024-01-01,NULL,69554
1868,2023-01-01,NULL,69555
1869,2023-01-01,NULL,69556
1870,2023-01-01,NULL,69557
1871,2024-01-01,NULL,69558
1872,2024-01-01,NULL,69559
1873,2024-01-01,NULL,69560
1874,2024-01-01,NULL,69561
1875,2024-01-01,NULL,69562
1876,2024-01-01,NULL,69563
1877,2024-01-01,NULL,69564
1878,2024-01-01,NULL,69565
1879,2024-01-01,NULL,69566
1880,2024-01-01,NULL,69567
1881,2024-01-01,NULL,69568
1882,2024-01-01,NULL,69569
1883,2024-01-01,NULL,69570
1884,2024-01-01,NULL,69571
1885,2024-01-01,NULL,69572
1886,2024-01-01,NULL,69573
1887,2024-01-01,NULL,69574
1888,2024-01-01,NULL,69575
1889,2024-01-01,NULL,69576
1890,2024-01-01,NULL,69577
1891,2024-01-01,NULL,69578
1892,2023-01-01,NULL,69579
1893,2023-01-01,NULL,69580
1894,2023-01-01,NULL,69581
1895,2024-01-01,NULL,69582
1896,2024-01-01,NULL,69583
1897,2024-01-01,NULL,69584
1898,2024-01-01,NULL,69585
1899,2024-01-01,NULL,69586
1900,2024-01-01,NULL,69587
1901,2024-01-01,NULL,69588
1902,2024-01-01,NULL,69589
1903,2024-01-01,NULL,69590
1904,2024-01-01,NULL,69591
1905,2024-01-01,NULL,69592
1906,2024-01-01,NULL,69593
1907,2024-01-01,NULL,69594
1908,2024-01-01,NULL,69595
1909,2024-01-01,NULL,69596
1910,2024-01-01,NULL,69597
1911,2024-01-01,NULL,69598
1912,2024-01-01,NULL,69599
1913,2024-01-01,NULL,69600
1914,2024-01-01,NULL,69601
1915,2024-01-01,NULL,69602
1916,2024-01-01,NULL,69603
1917,2024-01-01,NULL,69604
1918,2024-01-01,NULL,69605
1919,2024-01-01,NULL,69606
1920,2024-01-01,NULL,69607
1921,2024-01-01,NULL,69608
1922,2024-01-01,NULL,69609
1923,2024-01-01,NULL,69610
1924,2024-01-01,NULL,69611
1925,2024-01-01,NULL,69612
1926,2024-01-01,NULL,69613
1927,2024-01-01,NULL,69614
1928,2024-01-01,NULL,69615
1929,2024-01-01,NULL,69616
1930,2024-01-01,NULL,69617
1931,2024-01-01,NULL,69618
1932,2024-01-01,NULL,69619
1933,2024-01-01,NULL,69620
1934,2023-01-01,NULL,69621
1935,2023-01-01,NULL,69622
1936,2023-01-01,NULL,69623
1937,2024-01-01,NULL,69624
1938,2024-01-01,NULL,69625
1939,2024-01-01,NULL,69626
1940,2024-01-01,NULL,69627
1941,2024-01-01,NULL,69628
1942,2024-01-01,NULL,69629
1943,2023-01-01,NULL,69630
1944,2024-01-01,NULL,69631
1945,2024-01-01,NULL,69632
1946,2024-01-01,NULL,69633
1947,2024-01-01,NULL,69634
1948,2024-01-01,NULL,69635
1949,2024-01-01,NULL,69636
1950,2024-01-01,NULL,69637
1951,2024-01-01,NULL,69638
1952,2024-01-01,NULL,69639
1953,2024-01-01,NULL,69640
1954,2024-01-01,NULL,69641
1955,2024-01-01,NULL,69642
1956,2024-01-01,NULL,69643
1957,2024-01-01,NULL,69644
1958,2024-01-01,NULL,69645
1959,2024-01-01,NULL,69646
1960,2024-01-01,NULL,69647
1961,2024-01-01,NULL,69648
1962,2024-01-01,NULL,69649
1963,2024-01-01,NULL,69650
1964,2024-01-01,NULL,69651
1965,2024-01-01,NULL,69652
1966,2024-01-01,NULL,69653
1967,2024-01-01,NULL,69654
1968,2024-01-01,NULL,69655
1969,2024-01-01,NULL,69656
1970,2024-01-01,NULL,69657
1971,2024-01-01,NULL,69658
1972,2024-01-01,NULL,69659
1973,2024-01-01,NULL,69660
1974,2024-01-01,NULL,69661
1975,2024-01-01,NULL,69662
1976,2024-01-01,NULL,69663
1977,2024-01-01,NULL,69664
1978,2024-01-01,NULL,69665
1979,2023-01-01,NULL,69666
1980,2024-01-01,NULL,69667
1981,2024-01-01,NULL,69668
1982,2024-01-01,NULL,69669
1983,2024-01-01,NULL,69670
1984,2024-01-01,NULL,69671
1985,2024-01-01,NULL,69672
1986,2024-01-01,NULL,69673
1987,2023-01-01,NULL,69674
1988,2023-01-01,NULL,69675
1989,2023-01-01,NULL,69676
1990,2024-01-01,NULL,69677
1991,2024-01-01,NULL,69678
1992,2024-01-01,NULL,69679
1993,2024-01-01,NULL,69680
1994,2024-01-01,NULL,69681
1995,2024-01-01,NULL,69682
1996,2024-01-01,NULL,69683
1997,2024-01-01,NULL,69684
1998,2024-01-01,NULL,69685
1999,2024-01-01,NULL,69686
2000,2024-01-01,NULL,69687
2001,2024-01-01,NULL,69688
2002,2024-01-01,NULL,69689
2003,2024-01-01,NULL,69690
2004,2024-01-01,NULL,69691
2005,2024-01-01,NULL,69692
2006,2024-01-01,NULL,69693
2007,2024-01-01,NULL,69694
2008,2024-01-01,NULL,69695
2009,2024-01-01,NULL,69696
2010,2024-01-01,NULL,69697
2011,2024-01-01,NULL,69698
2012,2024-01-01,NULL,69699
2013,2024-01-01,NULL,69700
2014,2024-01-01,NULL,69701
2015,2024-01-01,NULL,69702
2016,2024-01-01,NULL,69703
2017,2024-01-01,NULL,69704
2018,2024-01-01,NULL,69705
2019,2024-01-01,NULL,69706
2020,2024-01-01,NULL,69707
2021,2024-01-01,NULL,69708
2022,2024-01-01,NULL,69709
2023,2024-01-01,NULL,69710
2024,2024-01-01,NULL,69711
2025,2024-01-01,NULL,69712
2026,2024-01-01,NULL,69713
2027,2024-01-01,NULL,69714
2028,2024-01-01,NULL,69715
2029,2024-01-01,NULL,69716
2030,2024-01-01,NULL,69717
2031,2024-01-01,NULL,69718
2032,2024-01-01,NULL,69719
2033,2024-01-01,NULL,69720
2034,2024-01-01,NULL,69721
2035,2024-01-01,NULL,69722
2036,2024-01-01,NULL,69723
2037,2024-01-01,NULL,69724
2038,2024-01-01,NULL,69725
2039,2024-01-01,NULL,69726
2040,2024-01-01,NULL,69727
2041,2024-01-01,NULL,69728
2042,2024-01-01,NULL,69729
2043,2024-01-01,NULL,69730
2044,2024-01-01,NULL,69731
2045,2024-01-01,NULL,69732
2046,2024-01-01,NULL,69733
2047,2024-01-01,NULL,69734
2048,2024-01-01,NULL,69735
2049,2024-01-01,NULL,69736
2050,2024-01-01,NULL,69737
2051,2024-01-01,NULL,69738
2052,2024-01-01,NULL,69739
2053,2024-01-01,NULL,69740
2054,2024-01-01,NULL,69741
2055,2024-01-01,NULL,69742
2056,2024-01-01,NULL,69743
2057,2024-01-01,NULL,69744
2058,2024-01-01,NULL,69745
2059,2024-01-01,NULL,69746
2060,2024-01-01,NULL,69747
2061,2024-01-01,NULL,69748
2062,2024-01-01,NULL,69749
2063,2024-01-01,NULL,69750
2064,2023-01-01,NULL,69751
2065,2024-01-01,NULL,69752
2066,2024-01-01,NULL,69753
2067,2024-01-01,NULL,69754
2068,2024-01-01,NULL,69755
2069,2024-01-01,NULL,69756
2070,2024-01-01,NULL,69757
2071,2024-01-01,NULL,69758
2072,2024-01-01,NULL,69759
2073,2024-01-01,NULL,69760
2074,2024-01-01,NULL,69761
2075,2024-01-01,NULL,69762
2076,2024-01-01,NULL,69763
2077,2024-01-01,NULL,69764
2078,2024-01-01,NULL,69765
2079,2024-01-01,NULL,69766
2080,2024-01-01,NULL,69767
2081,2024-01-01,NULL,69768
2082,2024-01-01,NULL,69769
2083,2024-01-01,NULL,69770
2084,2023-01-01,NULL,69771
2085,2023-01-01,NULL,69772
2086,2024-01-01,NULL,69773
2087,2024-01-01,NULL,69774
2088,2024-01-01,NULL,69775
2089,2024-01-01,NULL,69776
2090,2024-01-01,NULL,69777
2091,2024-01-01,NULL,69778
2092,2024-01-01,NULL,69779
2093,2024-01-01,NULL,69780
2094,2024-01-01,NULL,69781
2095,2024-01-01,NULL,69782
2096,2024-01-01,NULL,69783
2097,2024-01-01,NULL,69784
2098,2024-01-01,NULL,69785
2099,2023-01-01,NULL,69786
2100,2024-01-01,NULL,69787
2101,2024-01-01,NULL,69788
2102,2024-01-01,NULL,69789
2103,2024-01-01,NULL,69790
2104,2023-01-01,NULL,69791
2105,2023-01-01,NULL,69792
2106,2023-01-01,NULL,69793
2107,2023-01-01,NULL,69794
2108,2023-01-01,NULL,69795
2109,2023-01-01,NULL,69796
2110,2023-01-01,NULL,69797
2111,2023-01-01,NULL,69798
2112,2024-01-01,NULL,69799
2113,2024-01-01,NULL,69800
2114,2024-01-01,NULL,69801
2115,2024-01-01,NULL,69802
2116,2024-01-01,NULL,69803
2117,2024-01-01,NULL,69804
2118,2024-01-01,NULL,69805
2119,2024-01-01,NULL,69806
2120,2024-01-01,NULL,69807
2121,2024-01-01,NULL,69808
2122,2024-01-01,NULL,69809
2123,2024-01-01,NULL,69810
2124,2024-01-01,NULL,69811
2125,2024-01-01,NULL,69812
2126,2024-01-01,NULL,69813
2127,2024-01-01,NULL,69814
2128,2024-01-01,NULL,69815
2129,2024-01-01,NULL,69816
2130,2024-01-01,NULL,69817
2131,2024-01-01,NULL,69818
2132,2023-01-01,NULL,69819
2133,2023-01-01,NULL,69820
2134,2023-01-01,NULL,69821
2135,2024-01-01,NULL,69822
2136,2024-01-01,NULL,69823
2137,2024-01-01,NULL,69824
2138,2024-01-01,NULL,69825
2139,2024-01-01,NULL,69826
2140,2024-01-01,NULL,69827
2141,2024-01-01,NULL,69828
2142,2024-01-01,NULL,69829
2143,2024-01-01,NULL,69830
2144,2024-01-01,NULL,69831
2145,2024-01-01,NULL,69832
2146,2024-01-01,NULL,69833
2147,2024-01-01,NULL,69834
2148,2024-01-01,NULL,69835
2149,2024-01-01,NULL,69836
2150,2024-01-01,NULL,69837
2151,2024-01-01,NULL,69838
2152,2024-01-01,NULL,69839
2153,2024-01-01,NULL,69840
2154,2024-01-01,NULL,69841
2155,2023-01-01,NULL,69842
2156,2023-01-01,NULL,69843
2157,2023-01-01,NULL,69844
2158,2023-01-01,NULL,69845
2159,2024-01-01,NULL,69846
2160,2024-01-01,NULL,69847
2161,2024-01-01,NULL,69848
2162,2024-01-01,NULL,69849
2163,2024-01-01,NULL,69850
2164,2024-01-01,NULL,69851
2165,2023-01-01,NULL,69852
2166,2023-01-01,NULL,69853
2167,2024-01-01,NULL,69854
2168,2024-01-01,NULL,69855
2169,2024-01-01,NULL,69856
2170,2024-01-01,NULL,69857
2171,2024-01-01,NULL,69858
2172,2024-01-01,NULL,69859
2173,2024-01-01,NULL,69860
2174,2024-01-01,NULL,69861
2175,2024-01-01,NULL,69862
2176,2024-01-01,NULL,69863
2177,2024-01-01,NULL,69864
2178,2023-01-01,NULL,69865
2179,2023-01-01,NULL,69866
2180,2024-01-01,NULL,69867
2181,2024-01-01,NULL,69868
2182,2023-01-01,NULL,69869
2183,2023-01-01,NULL,69870
2184,2023-01-01,NULL,69871
2185,2024-01-01,NULL,69872
2186,2024-01-01,NULL,69873
2187,2024-01-01,NULL,69874
2188,2024-01-01,NULL,69875
2189,2024-01-01,NULL,69876
2190,2024-01-01,NULL,69877
2191,2024-01-01,NULL,69878
2192,2024-01-01,NULL,69879
2193,2024-01-01,NULL,69880
2194,2024-01-01,NULL,69881
2195,2024-01-01,NULL,69882
2196,2024-01-01,NULL,69883
2197,2024-01-01,NULL,69884
2198,2024-01-01,NULL,69885
2199,2024-01-01,NULL,69886
2200,2024-01-01,NULL,69887
2201,2024-01-01,NULL,69888
2202,2024-01-01,NULL,69889
2203,2024-01-01,NULL,69890
2204,2024-01-01,NULL,69891
2205,2024-01-01,NULL,69892
2206,2024-01-01,NULL,69893
2207,2024-01-01,NULL,69894
2208,2024-01-01,NULL,69895
2209,2024-01-01,NULL,69896
2210,2024-01-01,NULL,69897
2211,2024-01-01,NULL,69898
2212,2024-01-01,NULL,69899
2213,2024-01-01,NULL,69900
2214,2024-01-01,NULL,69901
2215,2024-01-01,NULL,69902
2216,2024-01-01,NULL,69903
2217,2024-01-01,NULL,69904
2218,2024-01-01,NULL,69905
2219,2024-01-01,NULL,69906
2220,2024-01-01,NULL,69907
2221,2024-01-01,NULL,69908
2222,2024-01-01,NULL,69909
2223,2024-01-01,NULL,69910
2224,2024-01-01,NULL,69911
2225,2024-01-01,NULL,69912
2226,2024-01-01,NULL,69913
2227,2024-01-01,NULL,69914
2228,2024-01-01,NULL,69915
2229,2024-01-01,NULL,69916
2230,2024-01-01,NULL,69917
2231,2024-01-01,NULL,69918
2232,2024-01-01,NULL,69919
2233,2024-01-01,NULL,69920
2234,2024-01-01,NULL,69921
2235,2024-01-01,NULL,69922
2236,2024-01-01,NULL,69923
2237,2024-01-01,NULL,69924
2238,2024-01-01,NULL,69925
2239,2024-01-01,NULL,69926
2240,2024-01-01,NULL,69927
2241,2024-01-01,NULL,69928
2242,2024-01-01,NULL,69929
2243,2024-01-01,NULL,69930
2244,2024-01-01,NULL,69931
2245,2024-01-01,NULL,69932
2246,2024-01-01,NULL,69933
2247,2024-01-01,NULL,69934
2248,2024-01-01,NULL,69935
2249,2024-01-01,NULL,69936
2250,2024-01-01,NULL,69937
2251,2024-01-01,NULL,69938
2252,2024-01-01,NULL,69939
2253,2024-01-01,NULL,69940
2254,2023-01-01,NULL,69941
2255,2023-01-01,NULL,69942
2256,2023-01-01,NULL,69943
2257,2024-01-01,NULL,69944
2258,2024-01-01,NULL,69945
2259,2024-01-01,NULL,69946
2260,2024-01-01,NULL,69947
2261,2024-01-01,NULL,69948
2262,2024-01-01,NULL,69949
2263,2024-01-01,NULL,69950
2264,2024-01-01,NULL,69951
2265,2024-01-01,NULL,69952
2266,2024-01-01,NULL,69953
2267,2024-01-01,NULL,69954
2268,2024-01-01,NULL,69955
2269,2024-01-01,NULL,69956
2270,2024-01-01,NULL,69957
2271,2023-01-01,NULL,69958
2272,2024-01-01,NULL,69959
2273,2024-01-01,NULL,69960
2274,2024-01-01,NULL,69961
2275,2024-01-01,NULL,69962
2276,2024-01-01,NULL,69963
2277,2023-01-01,NULL,69964
2278,2024-01-01,NULL,69965
2279,2024-01-01,NULL,69966
2280,2024-01-01,NULL,69967
2281,2024-01-01,NULL,69968
2282,2024-01-01,NULL,69969
2283,2024-01-01,NULL,69970
2284,2024-01-01,NULL,69971
2285,2024-01-01,NULL,69972
2286,2024-01-01,NULL,69973
2287,2024-01-01,NULL,69974
2288,2024-01-01,NULL,69975
2289,2024-01-01,NULL,69976
2290,2024-01-01,NULL,69977
2292,2024-01-01,NULL,69979
2293,2024-01-01,NULL,69980
2294,2024-01-01,NULL,69981
2295,2024-01-01,NULL,69982
2296,2024-01-01,NULL,69983
2297,2024-01-01,NULL,69984
2298,2024-01-01,NULL,69985
2299,2024-01-01,NULL,69986
2300,2024-01-01,NULL,69987
2301,2024-01-01,NULL,69988
2302,2024-01-01,NULL,69989
2303,2024-01-01,NULL,69990
2304,2023-01-01,NULL,69991
2305,2023-01-01,NULL,69992
2306,2023-01-01,NULL,69993
2307,2024-01-01,NULL,69994
2308,2024-01-01,NULL,69995
2309,2024-01-01,NULL,69996
2310,2024-01-01,NULL,69997
2311,2024-01-01,NULL,69998
2312,2024-01-01,NULL,69999
2313,2024-01-01,NULL,70000
2314,2024-01-01,NULL,70001
2315,2024-01-01,NULL,70002
2316,2024-01-01,NULL,70003
2317,2024-01-01,NULL,70004
2318,2024-01-01,NULL,70005
2319,2024-01-01,NULL,70006
2320,2024-01-01,NULL,70007
2321,2024-01-01,NULL,70008
2322,2024-01-01,NULL,70009
2323,2024-01-01,NULL,70010
2324,2024-01-01,NULL,70011
2325,2024-01-01,NULL,70012
2326,2024-01-01,NULL,70013
2327,2024-01-01,NULL,70014
2328,2024-01-01,NULL,70015
2329,2024-01-01,NULL,70016
2330,2024-01-01,NULL,70017
2331,2024-01-01,NULL,70018
2332,2023-01-01,NULL,70019
2333,2024-01-01,NULL,70020
2334,2024-01-01,NULL,70021
2335,2024-01-01,NULL,70022
2336,2024-01-01,NULL,70023
2337,2024-01-01,NULL,70024
2338,2024-01-01,NULL,70025
2339,2024-01-01,NULL,70026
2340,2024-01-01,NULL,70027
2341,2023-01-01,NULL,70028
2342,2023-01-01,NULL,70029
2343,2023-01-01,NULL,70030
2344,2024-01-01,NULL,70031
2345,2024-01-01,NULL,70032
2346,2024-01-01,NULL,70033
2347,2024-01-01,NULL,70034
2348,2024-01-01,NULL,70035
2349,2024-01-01,NULL,70036
2350,2024-01-01,NULL,70037
2351,2023-01-01,NULL,70038
2352,2023-01-01,NULL,70039
2353,2024-01-01,NULL,70040
2354,2024-01-01,NULL,70041
2355,2024-01-01,NULL,70042
2356,2024-01-01,NULL,70043
2357,2024-01-01,NULL,70044
2358,2024-01-01,NULL,70045
2359,2024-01-01,NULL,70046
2360,2024-01-01,NULL,70047
2361,2024-01-01,NULL,70048
2362,2024-01-01,NULL,70049
2363,2024-01-01,NULL,70050
2364,2024-01-01,NULL,70051
2365,2024-01-01,NULL,70052
2366,2024-01-01,NULL,70053
2367,2024-01-01,NULL,70054
2368,2024-01-01,NULL,70055
2369,2023-01-01,NULL,70056
2370,2024-01-01,NULL,70057
2371,2024-01-01,NULL,70058
2372,2024-01-01,NULL,70059
2373,2024-01-01,NULL,70060
2374,2024-01-01,NULL,70061
2375,2024-01-01,NULL,70062
2376,2024-01-01,NULL,70063
2377,2024-01-01,NULL,70064
2379,2024-01-01,NULL,70066
2380,2024-01-01,NULL,70067
2381,2024-01-01,NULL,70068
2382,2024-01-01,NULL,70069
2383,2024-01-01,NULL,70070
2384,2024-01-01,NULL,70071
2385,2024-01-01,NULL,70072
2386,2024-01-01,NULL,70073
2387,2024-01-01,NULL,70074
2388,2024-01-01,NULL,70075
2389,2024-01-01,NULL,70076
2390,2023-01-01,NULL,70077
2391,2023-01-01,NULL,70078
2392,2023-01-01,NULL,70079
2393,2024-01-01,NULL,70080
2394,2024-01-01,NULL,70081
2395,2024-01-01,NULL,70082
2396,2023-01-01,NULL,70083
2397,2023-01-01,NULL,70084
2398,2024-01-01,NULL,70085
2399,2024-01-01,NULL,70086
2400,2024-01-01,NULL,70087
2401,2024-01-01,NULL,70088
2402,2024-01-01,NULL,70089
2403,2024-01-01,NULL,70090
2404,2024-01-01,NULL,70091
2405,2024-01-01,NULL,70092
2406,2024-01-01,NULL,70093
2407,2024-01-01,NULL,70094
2408,2024-01-01,NULL,70095
2409,2023-01-01,NULL,70096
2410,2023-01-01,NULL,70097
2411,2023-01-01,NULL,70098
2412,2024-01-01,NULL,70099
2413,2024-01-01,NULL,70100
2414,2024-01-01,NULL,70101
2415,2024-01-01,NULL,70102
2416,2024-01-01,NULL,70103
2417,2024-01-01,NULL,70104
2418,2024-01-01,NULL,70105
2419,2024-01-01,NULL,70106
2420,2024-01-01,NULL,70107
2421,2024-01-01,NULL,70108
2422,2024-01-01,NULL,70109
2423,2024-01-01,NULL,70110
2424,2024-01-01,NULL,70111
2425,2024-01-01,NULL,70112
2426,2024-01-01,NULL,70113
2427,2024-01-01,NULL,70114
2428,2024-01-01,NULL,70115
2429,2024-01-01,NULL,70116
2430,2024-01-01,NULL,70117
2431,2024-01-01,NULL,70118
2432,2024-01-01,NULL,70119
2433,2023-01-01,NULL,70120
2434,2023-01-01,NULL,70121
2435,2023-01-01,NULL,70122
2436,2023-01-01,NULL,70123
2437,2023-01-01,NULL,70124
2438,2024-01-01,NULL,70125
2439,2024-01-01,NULL,70126
2440,2024-01-01,NULL,70127
2441,2024-01-01,NULL,70128
2442,2024-01-01,NULL,70129
2443,2024-01-01,NULL,70130
2444,2024-01-01,NULL,70131
2445,2024-01-01,NULL,70132
2446,2024-01-01,NULL,70133
2447,2024-01-01,NULL,70134
2448,2023-01-01,NULL,70135
2449,2023-01-01,NULL,70136
2450,2024-01-01,NULL,70137
2451,2024-01-01,NULL,70138
2452,2024-01-01,NULL,70139
2453,2024-01-01,NULL,70140
2454,2024-01-01,NULL,70141
2455,2024-01-01,NULL,70142
2456,2024-01-01,NULL,70143
2457,2024-01-01,NULL,70144
2458,2024-01-01,NULL,70145
2459,2024-01-01,NULL,70146
2460,2024-01-01,NULL,70147
2461,2024-01-01,NULL,70148
2462,2024-01-01,NULL,70149
2463,2024-01-01,NULL,70150
2464,2024-01-01,NULL,70151
2465,2024-01-01,NULL,70152
2466,2024-01-01,NULL,70153
2467,2024-01-01,NULL,70154
2468,2024-01-01,NULL,70155
2469,2024-01-01,NULL,70156
2470,2024-01-01,NULL,70157
2471,2024-01-01,NULL,70158
2472,2024-01-01,NULL,70159
2473,2024-01-01,NULL,70160
2474,2024-01-01,NULL,70161
2475,2024-01-01,NULL,70162
2476,2024-01-01,NULL,70163
2477,2024-01-01,NULL,70164
2478,2024-01-01,NULL,70165
2479,2024-01-01,NULL,70166
2480,2024-01-01,NULL,70167
2481,2024-01-01,NULL,70168
2482,2024-01-01,NULL,70169
2483,2024-01-01,NULL,70170
2484,2024-01-01,NULL,70171
2485,2023-01-01,NULL,70172
2486,2023-01-01,NULL,70173
2487,2023-01-01,NULL,70174
2488,2024-01-01,NULL,70175
2489,2024-01-01,NULL,70176
2490,2024-01-01,NULL,70177
2491,2024-01-01,NULL,70178
2492,2024-01-01,NULL,70179
2493,2024-01-01,NULL,70180
2494,2024-01-01,NULL,70181
2495,2024-01-01,NULL,70182
2496,2024-01-01,NULL,70183
2497,2024-01-01,NULL,70184
2498,2024-01-01,NULL,70185
2499,2024-01-01,NULL,70186
2500,2024-01-01,NULL,70187
2501,2024-01-01,NULL,70188
2502,2024-01-01,NULL,70189
2503,2024-01-01,NULL,70190
2504,2024-01-01,NULL,70191
2505,2024-01-01,NULL,70192
2506,2024-01-01,NULL,70193
2507,2024-01-01,NULL,70194
2508,2023-01-01,NULL,70195
2509,2024-01-01,NULL,70196
2510,2024-01-01,NULL,70197
2511,2024-01-01,NULL,70198
2512,2024-01-01,NULL,70199
2513,2024-01-01,NULL,70200
2514,2024-01-01,NULL,70201
2515,2024-01-01,NULL,70202
2516,2024-01-01,NULL,70203
2517,2024-01-01,NULL,70204
2518,2024-01-01,NULL,70205
2519,2024-01-01,NULL,70206
2520,2024-01-01,NULL,70207
2521,2024-01-01,NULL,70208
2522,2024-01-01,NULL,70209
2523,2024-01-01,NULL,70210
2524,2024-01-01,NULL,70211
2525,2024-01-01,NULL,70212
2526,2024-01-01,NULL,70213
2527,2024-01-01,NULL,70214
2528,2024-01-01,NULL,70215
2529,2024-01-01,NULL,70216
2530,2024-01-01,NULL,70217
2531,2024-01-01,NULL,70218
2532,2024-01-01,NULL,70219
2533,2024-01-01,NULL,70220
2534,2024-01-01,NULL,70221
2535,2024-01-01,NULL,70222
2536,2024-01-01,NULL,70223
2537,2024-01-01,NULL,70224
2538,2024-01-01,NULL,70225
2539,2024-01-01,NULL,70226
2540,2024-01-01,NULL,70227
2541,2024-01-01,NULL,70228
2542,2024-01-01,NULL,70229
2543,2024-01-01,NULL,70230
2544,2024-01-01,NULL,70231
2545,2024-01-01,NULL,70232
2546,2024-01-01,NULL,70233
2547,2024-01-01,NULL,70234
2548,2024-01-01,NULL,70235
2549,2024-01-01,NULL,70236
2550,2024-01-01,NULL,70237
2551,2024-01-01,NULL,70238
2552,2024-01-01,NULL,70239
2553,2024-01-01,NULL,70240
2554,2024-01-01,NULL,70241
2555,2024-01-01,NULL,70242
2556,2024-01-01,NULL,70243
2557,2024-01-01,NULL,70244
2558,2024-01-01,NULL,70245
2559,2024-01-01,NULL,70246
2560,2024-01-01,NULL,70247
2561,2024-01-01,NULL,70248
2562,2024-01-01,NULL,70249
2563,2024-01-01,NULL,70250
2564,2024-01-01,NULL,70251
2565,2024-01-01,NULL,70252
2566,2024-01-01,NULL,70253
2567,2024-01-01,NULL,70254
2568,2024-01-01,NULL,70255
2569,2024-01-01,NULL,70256
2570,2024-01-01,NULL,70257
2571,2024-01-01,NULL,70258
2572,2024-01-01,NULL,70259
2573,2024-01-01,NULL,70260
2574,2024-01-01,NULL,70261
2575,2024-01-01,NULL,70262
2576,2023-01-01,NULL,70263
2577,2023-01-01,NULL,70264
2578,2024-01-01,NULL,70265
2579,2024-01-01,NULL,70266
2580,2024-01-01,NULL,70267
2581,2024-01-01,NULL,70268
2582,2024-01-01,NULL,70269
2583,2024-01-01,NULL,70270
2584,2024-01-01,NULL,70271
2585,2024-01-01,NULL,70272
2586,2024-01-01,NULL,70273
2587,2024-01-01,NULL,70274
2588,2024-01-01,NULL,70275
2589,2024-01-01,NULL,70276
2590,2024-01-01,NULL,70277
2592,2024-01-01,NULL,70279
2593,2024-01-01,NULL,70280
2594,2024-01-01,NULL,70281
2595,2024-01-01,NULL,70282
2596,2024-01-01,NULL,70283
2597,2024-01-01,NULL,70284
2598,2024-01-01,NULL,70285
2599,2024-01-01,NULL,70286
2600,2024-01-01,NULL,70287
2601,2024-01-01,NULL,70288
2602,2024-01-01,NULL,70289
2603,2024-01-01,NULL,70290
2604,2024-01-01,NULL,70291
2605,2024-01-01,NULL,70292
2606,2024-01-01,NULL,70293
2607,2024-01-01,NULL,70294
2608,2024-01-01,NULL,70295
2609,2024-01-01,NULL,70296
2610,2024-01-01,NULL,70297
2611,2024-01-01,NULL,70298
2612,2024-01-01,NULL,70299
2613,2024-01-01,NULL,70300
2614,2024-01-01,NULL,70301
2615,2024-01-01,NULL,70302
2616,2024-01-01,NULL,70303
2617,2024-01-01,NULL,70304
